description,name,geometry
,25330,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.180122,60.573392,0.0 23.204155,60.57491,0.0 23.206902,60.581571,0.0 23.244152,60.566897,0.0 23.272305,60.55576,0.0 23.260632,60.543438,0.0 23.262691,60.53415,0.0 23.282089,60.528746,0.0 23.299084,60.517765,0.0 23.272476,60.508893,0.0 23.263893,60.509991,0.0 23.227844,60.496299,0.0 23.214798,60.498666,0.0 23.20055,60.496468,0.0 23.190765,60.492832,0.0 23.174629,60.494777,0.0 23.174458,60.50416,0.0 23.126907,60.499934,0.0 23.118324,60.506949,0.0 23.124504,60.505174,0.0 23.137035,60.510583,0.0 23.143387,60.511766,0.0 23.158836,60.513794,0.0 23.182011,60.514047,0.0 23.188019,60.530435,0.0 23.199863,60.53871,0.0 23.200722,60.545126,0.0 23.201752,60.551456,0.0 23.196259,60.558292,0.0 23.190079,60.565463,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25340,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.206902,60.581571,0.0 23.214798,60.583005,0.0 23.262177,60.586293,0.0 23.275223,60.583679,0.0 23.287754,60.591014,0.0 23.300114,60.587389,0.0 23.306122,60.57803,0.0 23.325691,60.570693,0.0 23.350239,60.559895,0.0 23.379078,60.550443,0.0 23.392639,60.547911,0.0 23.382511,60.539723,0.0 23.366547,60.533306,0.0 23.339939,60.524269,0.0 23.327236,60.522664,0.0 23.299084,60.517765,0.0 23.282089,60.528746,0.0 23.262691,60.53415,0.0 23.260632,60.543438,0.0 23.272305,60.55576,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25360,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.21806,60.497144,0.0 23.235998,60.49372,0.0 23.239174,60.485095,0.0 23.260632,60.476299,0.0 23.294535,60.475707,0.0 23.296251,60.466781,0.0 23.305349,60.462465,0.0 23.286381,60.453747,0.0 23.273764,60.44998,0.0 23.269043,60.444646,0.0 23.266382,60.440581,0.0 23.257456,60.442402,0.0 23.226471,60.440285,0.0 23.215914,60.438422,0.0 23.210678,60.435542,0.0 23.205013,60.439946,0.0 23.203983,60.44545,0.0 23.203812,60.454001,0.0 23.199692,60.458403,0.0 23.198833,60.461619,0.0 23.201923,60.470081,0.0 23.19643,60.47355,0.0 23.199005,60.477525,0.0 23.200893,60.48277,0.0 23.211365,60.487844,0.0 23.219433,60.490465,0.0 23.218918,60.493593,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25370,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.366547,60.533306,0.0 23.379936,60.519961,0.0 23.391781,60.519623,0.0 23.406544,60.508301,0.0 23.403111,60.506611,0.0 23.414783,60.49689,0.0 23.40723,60.494354,0.0 23.404312,60.481755,0.0 23.388348,60.476849,0.0 23.389721,60.467458,0.0 23.395557,60.466442,0.0 23.404827,60.456033,0.0 23.410149,60.445704,0.0 23.444138,60.442148,0.0 23.441391,60.432239,0.0 23.438129,60.42885,0.0 23.420277,60.417666,0.0 23.389893,60.430968,0.0 23.36689,60.431731,0.0 23.363285,60.438168,0.0 23.331528,60.437998,0.0 23.327065,60.433171,0.0 23.324661,60.437914,0.0 23.309555,60.446763,0.0 23.286381,60.453747,0.0 23.305349,60.462465,0.0 23.296251,60.466781,0.0 23.294535,60.475707,0.0 23.260632,60.476299,0.0 23.239174,60.485095,0.0 23.235998,60.49372,0.0 23.21806,60.497144,0.0 23.227844,60.496299,0.0 23.263893,60.509991,0.0 23.272476,60.508893,0.0 23.299084,60.517765,0.0 23.327236,60.522664,0.0 23.339939,60.524269,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25380,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.392639,60.547911,0.0 23.405342,60.554072,0.0 23.417358,60.555423,0.0 23.441563,60.532715,0.0 23.479156,60.535248,0.0 23.471432,60.555507,0.0 23.482933,60.562848,0.0 23.492889,60.563185,0.0 23.508854,60.560148,0.0 23.497181,60.535501,0.0 23.514347,60.521566,0.0 23.520699,60.52258,0.0 23.525162,60.517511,0.0 23.484993,60.50509,0.0 23.468342,60.492494,0.0 23.492546,60.482008,0.0 23.488426,60.477018,0.0 23.462849,60.474734,0.0 23.444481,60.466781,0.0 23.439159,60.454171,0.0 23.444138,60.442148,0.0 23.410149,60.445704,0.0 23.404827,60.456033,0.0 23.395557,60.466442,0.0 23.389721,60.467458,0.0 23.388348,60.476849,0.0 23.404312,60.481755,0.0 23.40723,60.494354,0.0 23.414783,60.49689,0.0 23.403111,60.506611,0.0 23.406544,60.508301,0.0 23.391781,60.519623,0.0 23.379936,60.519961,0.0 23.366547,60.533306,0.0 23.382511,60.539723,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25390,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.525162,60.517511,0.0 23.534431,60.511259,0.0 23.574429,60.504329,0.0 23.579063,60.495453,0.0 23.582325,60.483531,0.0 23.617172,60.488266,0.0 23.618374,60.4826,0.0 23.64378,60.467119,0.0 23.711758,60.496975,0.0 23.737679,60.490042,0.0 23.702316,60.468219,0.0 23.715019,60.465004,0.0 23.69236,60.449853,0.0 23.687038,60.422666,0.0 23.667297,60.419446,0.0 23.667984,60.413429,0.0 23.660088,60.406308,0.0 23.642063,60.402493,0.0 23.62318,60.397491,0.0 23.587646,60.402663,0.0 23.576317,60.404104,0.0 23.565674,60.403087,0.0 23.558807,60.409953,0.0 23.543015,60.417412,0.0 23.525333,60.415717,0.0 23.494434,60.405461,0.0 23.483105,60.406817,0.0 23.469543,60.405121,0.0 23.446712,60.423005,0.0 23.438129,60.42885,0.0 23.441391,60.432239,0.0 23.444138,60.442148,0.0 23.439159,60.454171,0.0 23.444481,60.466781,0.0 23.462849,60.474734,0.0 23.488426,60.477018,0.0 23.492546,60.482008,0.0 23.468342,60.492494,0.0 23.484993,60.50509,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25410,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.664379,60.410292,0.0 23.685837,60.401391,0.0 23.684464,60.391385,0.0 23.679142,60.383581,0.0 23.667984,60.371363,0.0 23.660946,60.365676,0.0 23.658886,60.360243,0.0 23.671932,60.355319,0.0 23.70369,60.354215,0.0 23.722401,60.360328,0.0 23.731155,60.3588,0.0 23.733902,60.355149,0.0 23.733387,60.344789,0.0 23.734932,60.338078,0.0 23.728924,60.329072,0.0 23.73064,60.314453,0.0 23.727894,60.307991,0.0 23.706951,60.299828,0.0 23.695278,60.297531,0.0 23.689442,60.293873,0.0 23.680172,60.301273,0.0 23.676052,60.3051,0.0 23.656483,60.292257,0.0 23.65202,60.291236,0.0 23.643265,60.282643,0.0 23.621807,60.286302,0.0 23.615456,60.28945,0.0 23.613739,60.297531,0.0 23.624554,60.30459,0.0 23.587132,60.316408,0.0 23.556061,60.317343,0.0 23.539581,60.316068,0.0 23.523788,60.322273,0.0 23.500271,60.333491,0.0 23.508682,60.336209,0.0 23.496494,60.356423,0.0 23.499413,60.362366,0.0 23.501129,60.375606,0.0 23.499069,60.390282,0.0 23.494434,60.405461,0.0 23.525333,60.415717,0.0 23.543015,60.417412,0.0 23.558807,60.409953,0.0 23.565674,60.403087,0.0 23.576317,60.404104,0.0 23.587646,60.402663,0.0 23.62318,60.397491,0.0 23.642063,60.402493,0.0 23.660088,60.406308,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25420,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.685837,60.401391,0.0 23.709183,60.398423,0.0 23.736305,60.388501,0.0 23.753901,60.396028,0.0 23.769436,60.393335,0.0 23.788147,60.393505,0.0 23.79055,60.387313,0.0 23.786774,60.385956,0.0 23.780937,60.385447,0.0 23.775616,60.386211,0.0 23.744545,60.371447,0.0 23.747635,60.36975,0.0 23.751583,60.35914,0.0 23.74712,60.356083,0.0 23.733902,60.355149,0.0 23.731155,60.3588,0.0 23.722401,60.360328,0.0 23.70369,60.354215,0.0 23.671932,60.355319,0.0 23.658886,60.360243,0.0 23.660946,60.365676,0.0 23.667984,60.371363,0.0 23.679142,60.383581,0.0 23.684464,60.391385,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25430,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.69236,60.449853,0.0 23.785057,60.449853,0.0 23.791666,60.432959,0.0 23.788061,60.415166,0.0 23.784199,60.404655,0.0 23.788147,60.393505,0.0 23.769436,60.393335,0.0 23.753901,60.396028,0.0 23.736305,60.388501,0.0 23.709183,60.398423,0.0 23.685837,60.401391,0.0 23.664379,60.410292,0.0 23.667984,60.413429,0.0 23.667297,60.419446,0.0 23.687038,60.422666,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25460,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.615456,60.28945,0.0 23.609447,60.286727,0.0 23.58284,60.28996,0.0 23.579235,60.278813,0.0 23.526535,60.262894,0.0 23.471603,60.259659,0.0 23.457184,60.249694,0.0 23.421307,60.225834,0.0 23.391953,60.205881,0.0 23.371696,60.205369,0.0 23.335819,60.202981,0.0 23.319855,60.219781,0.0 23.323116,60.243986,0.0 23.305435,60.256763,0.0 23.306122,60.264512,0.0 23.30286,60.276685,0.0 23.314877,60.280005,0.0 23.323889,60.291321,0.0 23.34672,60.315048,0.0 23.354445,60.323548,0.0 23.365173,60.328265,0.0 23.381395,60.325163,0.0 23.384743,60.325673,0.0 23.394871,60.322953,0.0 23.405342,60.315898,0.0 23.414955,60.317513,0.0 23.443623,60.316918,0.0 23.456669,60.323038,0.0 23.500271,60.333491,0.0 23.523788,60.322273,0.0 23.539581,60.316068,0.0 23.556061,60.317343,0.0 23.587132,60.316408,0.0 23.624554,60.30459,0.0 23.613739,60.297531,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25470,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.425426,60.170635,0.0 23.416843,60.187708,0.0 23.40414,60.199227,0.0 23.391953,60.205881,0.0 23.421307,60.225834,0.0 23.457184,60.249694,0.0 23.471603,60.259659,0.0 23.526535,60.262894,0.0 23.579235,60.278813,0.0 23.58284,60.28996,0.0 23.609447,60.286727,0.0 23.615456,60.28945,0.0 23.621807,60.286302,0.0 23.623695,60.260595,0.0 23.62421,60.244071,0.0 23.643866,60.236914,0.0 23.641291,60.235465,0.0 23.640604,60.231375,0.0 23.633394,60.228178,0.0 23.636742,60.219227,0.0 23.646526,60.211553,0.0 23.644123,60.20861,0.0 23.648329,60.201573,0.0 23.636999,60.199398,0.0 23.607216,60.191463,0.0 23.586788,60.199568,0.0 23.552971,60.202128,0.0 23.544388,60.199312,0.0 23.53838,60.198289,0.0 23.505936,60.186086,0.0 23.484306,60.177807,0.0 23.471775,60.17627,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25500,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.974129,60.197436,0.0 22.977562,60.22089,0.0 23.029747,60.221316,0.0 23.057899,60.220804,0.0 23.08382,60.226942,0.0 23.089485,60.232056,0.0 23.115921,60.229755,0.0 23.127937,60.220634,0.0 23.136864,60.230096,0.0 23.174458,60.228391,0.0 23.179092,60.244497,0.0 23.195572,60.256167,0.0 23.221149,60.246457,0.0 23.225269,60.225919,0.0 23.241062,60.221231,0.0 23.244839,60.215774,0.0 23.246212,60.208951,0.0 23.238745,60.209015,0.0 23.220634,60.21006,0.0 23.231964,60.196668,0.0 23.243809,60.183611,0.0 23.262348,60.176782,0.0 23.230419,60.16013,0.0 23.230247,60.139112,0.0 23.197289,60.123039,0.0 23.148022,60.100457,0.0 23.073177,60.0913,0.0 23.069916,60.096349,0.0 23.055325,60.088903,0.0 23.033867,60.07135,0.0 23.04245,60.060728,0.0 23.024254,60.057987,0.0 22.995586,60.061157,0.0 22.973442,60.081626,0.0 22.993355,60.097034,0.0 23.015327,60.113803,0.0 23.019276,60.12475,0.0 23.010521,60.129794,0.0 23.027687,60.136035,0.0 23.04554,60.139624,0.0 23.059616,60.148597,0.0 23.059101,60.151075,0.0 23.058929,60.160301,0.0 23.068199,60.167048,0.0 23.065109,60.171745,0.0 23.046227,60.178148,0.0 23.045712,60.182843,0.0 23.025455,60.191804,0.0 22.97739,60.190439,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25520,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.243294,60.277111,0.0 23.245869,60.2726,0.0 23.242092,60.266896,0.0 23.229561,60.259744,0.0 23.221149,60.246457,0.0 23.195572,60.256167,0.0 23.179092,60.244497,0.0 23.174458,60.228391,0.0 23.136864,60.230096,0.0 23.127937,60.220634,0.0 23.115921,60.229755,0.0 23.089485,60.232056,0.0 23.08382,60.226942,0.0 23.057899,60.220804,0.0 23.029747,60.221316,0.0 23.047771,60.246627,0.0 23.061676,60.285834,0.0 23.068027,60.27677,0.0 23.074207,60.273196,0.0 23.098412,60.291151,0.0 23.153343,60.286472,0.0 23.205528,60.28528,0.0 23.230762,60.291491,0.0 23.228874,60.280345,0.0 23.238573,60.279579,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25540,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.325691,60.213727,0.0 23.295994,60.220719,0.0 23.246212,60.208951,0.0 23.244839,60.215774,0.0 23.241062,60.221231,0.0 23.225269,60.225919,0.0 23.221149,60.246457,0.0 23.229561,60.259744,0.0 23.242092,60.266896,0.0 23.245869,60.2726,0.0 23.243294,60.277111,0.0 23.27179,60.277026,0.0 23.306122,60.264512,0.0 23.305435,60.256763,0.0 23.323116,60.243986,0.0 23.319855,60.219781,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25550,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.372555,60.160387,0.0 23.335133,60.18105,0.0 23.319683,60.18105,0.0 23.327408,60.188988,0.0 23.325691,60.198715,0.0 23.335819,60.202981,0.0 23.371696,60.205369,0.0 23.391953,60.205881,0.0 23.40414,60.199227,0.0 23.416843,60.187708,0.0 23.425426,60.170635,0.0 23.416843,60.164913,0.0 23.379421,60.166963,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25560,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.230247,60.139112,0.0 23.230419,60.16013,0.0 23.262348,60.176782,0.0 23.243809,60.183611,0.0 23.231964,60.196668,0.0 23.220634,60.21006,0.0 23.238745,60.209015,0.0 23.246212,60.208951,0.0 23.295994,60.220719,0.0 23.325691,60.213727,0.0 23.335819,60.202981,0.0 23.325691,60.198715,0.0 23.327408,60.188988,0.0 23.319683,60.18105,0.0 23.335133,60.18105,0.0 23.372555,60.160387,0.0 23.351784,60.152955,0.0 23.335819,60.126631,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25570,"<Polygon><outerBoundaryIs><LinearRing><coordinates>23.029747,60.221316,0.0 22.977562,60.22089,0.0 22.922287,60.237937,0.0 22.939625,60.251312,0.0 22.943745,60.264257,0.0 22.962456,60.277536,0.0 22.973785,60.287663,0.0 22.996445,60.297446,0.0 23.017988,60.301231,0.0 23.03112,60.302507,0.0 23.047943,60.298509,0.0 23.061676,60.285834,0.0 23.047771,60.246627,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25610,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.869415,60.199995,0.0 22.974129,60.197436,0.0 22.97739,60.190439,0.0 23.025455,60.191804,0.0 23.045712,60.182843,0.0 23.046227,60.178148,0.0 23.065109,60.171745,0.0 23.068199,60.167048,0.0 23.058929,60.160301,0.0 23.059101,60.151075,0.0 23.059616,60.148597,0.0 23.04554,60.139624,0.0 23.027687,60.136035,0.0 23.010521,60.129794,0.0 22.99902,60.136633,0.0 22.965202,60.134411,0.0 22.910786,60.126203,0.0 22.913876,60.133727,0.0 22.886066,60.145179,0.0 22.86478,60.159789,0.0 22.863922,60.175075,0.0 22.904263,60.183697,0.0 22.869244,60.197862,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25630,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.933359,60.092113,0.0 22.915592,60.101698,0.0 22.89422,60.109996,0.0 22.878599,60.111322,0.0 22.887611,60.121073,0.0 22.910786,60.126203,0.0 22.965202,60.134411,0.0 22.99902,60.136633,0.0 23.019276,60.124664,0.0 23.015499,60.114231,0.0 22.973442,60.081626,0.0 22.934303,60.079657,0.0 22.924004,60.085564,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25640,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.984085,60.025755,0.0 22.962112,60.00671,0.0 22.915249,60.001046,0.0 22.850189,59.997613,0.0 22.846069,60.02627,0.0 22.840748,60.057216,0.0 22.828217,60.082653,0.0 22.831821,60.085564,0.0 22.836113,60.087876,0.0 22.878599,60.111322,0.0 22.89422,60.109996,0.0 22.915592,60.101698,0.0 22.933359,60.092113,0.0 22.924004,60.085564,0.0 22.934303,60.079657,0.0 22.973442,60.081626,0.0 22.995586,60.061157,0.0 22.991638,60.043589,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25650,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.835426,60.173879,0.0 22.807789,60.168671,0.0 22.801437,60.189841,0.0 22.822895,60.200677,0.0 22.826328,60.207246,0.0 22.840233,60.212533,0.0 22.862206,60.216115,0.0 22.869244,60.206734,0.0 22.869244,60.197862,0.0 22.904263,60.183697,0.0 22.863922,60.175075,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25660,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.869415,60.199995,0.0 22.896709,60.221998,0.0 22.922287,60.237937,0.0 22.977562,60.22089,0.0 22.974129,60.197436,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25700,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.485323,60.144453,0.0 22.464638,60.14817,0.0 22.480259,60.156885,0.0 22.504978,60.156543,0.0 22.524891,60.162095,0.0 22.505836,60.184721,0.0 22.520943,60.204346,0.0 22.537594,60.212874,0.0 22.566605,60.213301,0.0 22.590981,60.223021,0.0 22.61879,60.23146,0.0 22.66325,60.239385,0.0 22.682991,60.246031,0.0 22.719383,60.241856,0.0 22.747707,60.247138,0.0 22.788906,60.254634,0.0 22.802296,60.241174,0.0 22.798519,60.227454,0.0 22.821178,60.219525,0.0 22.83062,60.21458,0.0 22.826328,60.207246,0.0 22.822895,60.200677,0.0 22.801437,60.189841,0.0 22.807789,60.168671,0.0 22.835426,60.173879,0.0 22.863922,60.175075,0.0 22.86478,60.159789,0.0 22.886066,60.145179,0.0 22.913876,60.133727,0.0 22.910786,60.126203,0.0 22.887611,60.121073,0.0 22.878599,60.111322,0.0 22.836113,60.087876,0.0 22.81311,60.090358,0.0 22.794056,60.103794,0.0 22.756634,60.130564,0.0 22.737236,60.1274,0.0 22.727108,60.114231,0.0 22.67561,60.105976,0.0 22.63484,60.1005,0.0 22.622566,60.100842,0.0 22.617502,60.097376,0.0 22.590551,60.093953,0.0 22.581453,60.101355,0.0 22.595358,60.109996,0.0 22.608919,60.121971,0.0 22.598791,60.12274,0.0 22.594757,60.126545,0.0 22.553816,60.136547,0.0 22.531414,60.138599,0.0 22.504807,60.136505,0.0 22.503691,60.129965,0.0 22.490044,60.126374,0.0</coordinates></LinearRing></outerBoundaryIs><innerBoundaryIs><LinearRing><coordinates>22.689857,60.172684,0.0 22.657928,60.168158,0.0 22.668056,60.164743,0.0 22.680759,60.161497,0.0 22.690029,60.157653,0.0 22.698784,60.151588,0.0 22.701702,60.148256,0.0 22.700844,60.143599,0.0 22.718954,60.145137,0.0 22.706251,60.151203,0.0 22.711573,60.154407,0.0 22.712345,60.163504,0.0</coordinates></LinearRing></innerBoundaryIs></Polygon>"
,25710,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.700844,60.143599,0.0 22.701702,60.148256,0.0 22.698784,60.151588,0.0 22.690029,60.157653,0.0 22.680759,60.161497,0.0 22.668056,60.164743,0.0 22.657928,60.168158,0.0 22.689857,60.172684,0.0 22.712345,60.163504,0.0 22.711573,60.154407,0.0 22.706251,60.151203,0.0 22.718954,60.145137,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25730,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.520943,60.204346,0.0 22.505836,60.184721,0.0 22.524891,60.162095,0.0 22.504978,60.156543,0.0 22.480259,60.156885,0.0 22.438717,60.155774,0.0 22.416058,60.155432,0.0 22.399921,60.166621,0.0 22.403183,60.189841,0.0 22.426014,60.207331,0.0 22.437172,60.22805,0.0 22.463264,60.244497,0.0 22.487812,60.244668,0.0 22.512875,60.236573,0.0 22.518368,60.223447,0.0 22.516823,60.212619,0.0 22.537594,60.212874,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25760,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.826328,60.207246,0.0 22.83062,60.21458,0.0 22.821178,60.219525,0.0 22.798519,60.227454,0.0 22.802296,60.241174,0.0 22.825127,60.248246,0.0 22.853279,60.259233,0.0 22.867355,60.276345,0.0 22.904091,60.291832,0.0 22.927608,60.269365,0.0 22.943745,60.264257,0.0 22.939625,60.251312,0.0 22.922287,60.237937,0.0 22.896709,60.221998,0.0 22.869244,60.206734,0.0 22.862206,60.216115,0.0 22.840233,60.212533,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25810,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.727108,60.114231,0.0 22.737236,60.1274,0.0 22.756634,60.130564,0.0 22.794056,60.103794,0.0 22.770882,60.09789,0.0 22.751141,60.094038,0.0 22.710972,60.078629,0.0 22.689857,60.080342,0.0 22.688999,60.085907,0.0 22.682648,60.093439,0.0 22.67561,60.105976,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25820,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.710972,60.078629,0.0 22.751141,60.094038,0.0 22.770882,60.09789,0.0 22.794056,60.103794,0.0 22.81311,60.090358,0.0 22.836113,60.087876,0.0 22.831821,60.085564,0.0 22.828217,60.082653,0.0 22.840748,60.057216,0.0 22.846069,60.02627,0.0 22.805557,60.020952,0.0 22.794228,60.043075,0.0 22.790794,60.072378,0.0 22.768307,60.068095,0.0 22.72625,60.060814,0.0 22.715607,60.072977,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25830,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.803497,59.993492,0.0 22.749939,59.967728,0.0 22.690201,59.964463,0.0 22.640076,59.990058,0.0 22.605743,59.999501,0.0 22.566605,60.023697,0.0 22.584457,60.035874,0.0 22.600937,60.040846,0.0 22.614155,60.051389,0.0 22.651234,60.061071,0.0 22.683163,60.066125,0.0 22.715607,60.072977,0.0 22.72625,60.060814,0.0 22.768307,60.068095,0.0 22.790794,60.072378,0.0 22.794228,60.043075,0.0 22.805557,60.020952,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25840,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.614155,60.051389,0.0 22.608318,60.046761,0.0 22.588577,60.046504,0.0 22.565403,60.045904,0.0 22.522144,60.035445,0.0 22.50927,60.058844,0.0 22.526779,60.063042,0.0 22.540684,60.064069,0.0 22.55682,60.071093,0.0 22.576561,60.077687,0.0 22.590551,60.093953,0.0 22.617502,60.097376,0.0 22.622566,60.100842,0.0 22.63484,60.1005,0.0 22.67561,60.105976,0.0 22.682648,60.093439,0.0 22.688999,60.085907,0.0 22.689857,60.080342,0.0 22.710972,60.078629,0.0 22.715607,60.072977,0.0 22.683163,60.066125,0.0 22.651234,60.061071,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,25860,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.55682,60.071093,0.0 22.539482,60.095237,0.0 22.482491,60.103794,0.0 22.466183,60.108842,0.0 22.430477,60.117395,0.0 22.422752,60.127742,0.0 22.43494,60.139881,0.0 22.464638,60.14817,0.0 22.485323,60.144453,0.0 22.490044,60.126374,0.0 22.503691,60.129965,0.0 22.504807,60.136505,0.0 22.531414,60.138599,0.0 22.553816,60.136547,0.0 22.594757,60.126545,0.0 22.598791,60.12274,0.0 22.608919,60.121971,0.0 22.595358,60.109996,0.0 22.581453,60.101355,0.0 22.590551,60.093953,0.0 22.576561,60.077687,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
